TransactionNo,Items,Daypart,DayType
8147,Cookies,Afternoon,Weekday
8147,Juice,Afternoon,Weekday
8147,Cookies,Afternoon,Weekday
8148,Soup,Afternoon,Weekday
8148,Chicken Stew,Afternoon,Weekday
8149,Coffee,Afternoon,Weekday
8149,Bakewell,Afternoon,Weekday
8150,Juice,Afternoon,Weekday
8150,Coffee,Afternoon,Weekday
8151,Coffee,Afternoon,Weekday
8151,Bread,Afternoon,Weekday
8152,Tea,Afternoon,Weekday
8152,Bread,Afternoon,Weekday
8153,Bakewell,Afternoon,Weekday
8153,Tea,Afternoon,Weekday
8154,Coffee,Afternoon,Weekday
8154,Coffee,Afternoon,Weekday
8154,Cake,Afternoon,Weekday
8155,Coffee,Afternoon,Weekday
8155,Coffee,Afternoon,Weekday
8155,Bakewell,Afternoon,Weekday
8156,Coffee,Afternoon,Weekday
8156,Juice,Afternoon,Weekday
8156,Cookies,Afternoon,Weekday
8156,Cake,Afternoon,Weekday
8157,Hot chocolate,Afternoon,Weekday
8157,Coffee,Afternoon,Weekday
8157,Sandwich,Afternoon,Weekday
8157,Cake,Afternoon,Weekday
8159,Medialuna,Evening,Weekday
8160,Bread,Evening,Weekday
8161,Cake,Evening,Weekday
8161,Cake,Evening,Weekday
8161,Cookies,Evening,Weekday
8161,Jammie Dodgers,Evening,Weekday
8161,Vegan Feast,Evening,Weekday
8162,Bread,Morning,Weekday
8163,Coffee,Morning,Weekday
8164,Coffee,Morning,Weekday
8165,Bread,Morning,Weekday
8165,Baguette,Morning,Weekday
8166,Bread,Morning,Weekday
8166,Coffee,Morning,Weekday
8166,Pastry,Morning,Weekday
8167,Pastry,Morning,Weekday
8167,Coffee,Morning,Weekday
8169,Bread,Morning,Weekday
8170,Bread,Morning,Weekday
8171,Cake,Morning,Weekday
8171,Pastry,Morning,Weekday
8172,Toast,Morning,Weekday
8173,Hot chocolate,Morning,Weekday
8174,Coffee,Morning,Weekday
8175,Coffee,Morning,Weekday
8175,Coffee,Morning,Weekday
8175,Sandwich,Morning,Weekday
8176,Coffee,Morning,Weekday
8176,Cookies,Morning,Weekday
8177,Coffee,Morning,Weekday
8177,Cake,Morning,Weekday
8178,Bread,Morning,Weekday
8179,Bread,Morning,Weekday
8180,Bread,Morning,Weekday
8180,Jam,Morning,Weekday
8180,Christmas common,Morning,Weekday
8181,Coffee,Morning,Weekday
8181,Coffee,Morning,Weekday
8182,Coke,Morning,Weekday
8182,Salad,Morning,Weekday
8183,Extra Salami or Feta,Morning,Weekday
8184,Cookies,Afternoon,Weekday
8185,Cake,Afternoon,Weekday
8186,Truffles,Afternoon,Weekday
8186,Pastry,Afternoon,Weekday
8187,Cookies,Afternoon,Weekday
8187,Baguette,Afternoon,Weekday
8188,Coffee,Afternoon,Weekday
8189,Brownie,Afternoon,Weekday
8190,Coffee,Afternoon,Weekday
8190,Toast,Afternoon,Weekday
8191,Tea,Afternoon,Weekday
8191,Tea,Afternoon,Weekday
8191,Cookies,Afternoon,Weekday
8191,Pastry,Afternoon,Weekday
8192,Coke,Afternoon,Weekday
8193,Brownie,Afternoon,Weekday
8193,Coffee,Afternoon,Weekday
8194,Coffee,Afternoon,Weekday
8194,Cake,Afternoon,Weekday
8195,Sandwich,Afternoon,Weekday
8195,Truffles,Afternoon,Weekday
8195,Cake,Afternoon,Weekday
8196,Cake,Afternoon,Weekday
8196,Bakewell,Afternoon,Weekday
8196,Tea,Afternoon,Weekday
8196,Coffee,Afternoon,Weekday
8197,Cake,Afternoon,Weekday
8197,Pastry,Afternoon,Weekday
8197,Hot chocolate,Afternoon,Weekday
8197,Coffee,Afternoon,Weekday
8198,Brownie,Afternoon,Weekday
8199,Coffee,Afternoon,Weekday
8199,Scone,Afternoon,Weekday
8200,Cake,Afternoon,Weekday
8200,Baguette,Afternoon,Weekday
8201,Coffee,Afternoon,Weekday
8201,Tea,Afternoon,Weekday
8202,Coffee,Afternoon,Weekday
8202,Bread,Afternoon,Weekday
8202,Cake,Afternoon,Weekday
8202,Bread,Afternoon,Weekday
8203,Bread,Afternoon,Weekday
8204,Bread,Afternoon,Weekday
8205,Coffee,Afternoon,Weekday
8205,Scone,Afternoon,Weekday
8206,Bread,Afternoon,Weekday
8206,Coffee,Afternoon,Weekday
8206,Coffee,Afternoon,Weekday
8207,Juice,Evening,Weekday
8207,Coffee,Evening,Weekday
8207,Cake,Evening,Weekday
8208,Coffee,Evening,Weekday
8208,Brownie,Evening,Weekday
8209,Baguette,Morning,Weekday
8209,Cookies,Morning,Weekday
8210,Medialuna,Morning,Weekday
8210,Bread,Morning,Weekday
8210,Bread,Morning,Weekday
8210,Coffee,Morning,Weekday
8210,Mineral water,Morning,Weekday
8211,Coffee,Morning,Weekday
8211,Cookies,Morning,Weekday
8212,Coffee,Morning,Weekday
8212,Bread,Morning,Weekday
8213,Coffee,Morning,Weekday
8213,Toast,Morning,Weekday
8214,Bread,Morning,Weekday
8214,Pastry,Morning,Weekday
8215,Bread,Morning,Weekday
8215,Coffee,Morning,Weekday
8215,Pastry,Morning,Weekday
8216,Coffee,Morning,Weekday
8216,Bread,Morning,Weekday
8216,Toast,Morning,Weekday
8217,Coffee,Morning,Weekday
8218,Farm House,Morning,Weekday
8219,Bread,Morning,Weekday
8219,Coffee,Morning,Weekday
8219,Pastry,Morning,Weekday
8220,Coffee,Morning,Weekday
8220,Hot chocolate,Morning,Weekday
8220,Cookies,Morning,Weekday
8221,Coffee,Morning,Weekday
8221,Toast,Morning,Weekday
8221,Granola,Morning,Weekday
8222,Bread,Morning,Weekday
8222,Pastry,Morning,Weekday
8223,Hot chocolate,Morning,Weekday
8223,Hot chocolate,Morning,Weekday
8223,Bread,Morning,Weekday
8223,Brownie,Morning,Weekday
8224,Bread,Morning,Weekday
8224,Juice,Morning,Weekday
8224,Crisps,Morning,Weekday
8225,Jammie Dodgers,Morning,Weekday
8225,Medialuna,Morning,Weekday
8225,Tea,Morning,Weekday
8226,Bread,Morning,Weekday
8226,Jammie Dodgers,Morning,Weekday
8227,Cherry me Dried fruit,Morning,Weekday
8227,Toast,Morning,Weekday
8227,Extra Salami or Feta,Morning,Weekday
8227,Hot chocolate,Morning,Weekday
8227,Coffee,Morning,Weekday
8227,Cake,Morning,Weekday
8228,Bread,Morning,Weekday
8229,Farm House,Morning,Weekday
8230,Coffee,Morning,Weekday
8230,Medialuna,Morning,Weekday
8231,Baguette,Morning,Weekday
8232,Scandinavian,Morning,Weekday
8233,Sandwich,Morning,Weekday
8234,Bread,Morning,Weekday
8235,Coffee,Afternoon,Weekday
8235,Toast,Afternoon,Weekday
8235,Tea,Afternoon,Weekday
8236,Bread,Afternoon,Weekday
8237,Bread,Afternoon,Weekday
8238,Tea,Afternoon,Weekday
8238,Coffee,Afternoon,Weekday
8238,Bread,Afternoon,Weekday
8239,Chicken Stew,Afternoon,Weekday
8239,Bread,Afternoon,Weekday
8240,Soup,Afternoon,Weekday
8241,Soup,Afternoon,Weekday
8241,Salad,Afternoon,Weekday
8241,Tea,Afternoon,Weekday
8241,Mineral water,Afternoon,Weekday
8241,Juice,Afternoon,Weekday
8242,Cake,Afternoon,Weekday
8242,Truffles,Afternoon,Weekday
8242,Chicken Stew,Afternoon,Weekday
8242,Sandwich,Afternoon,Weekday
8243,Pastry,Afternoon,Weekday
8244,Chicken Stew,Afternoon,Weekday
8244,Coffee,Afternoon,Weekday
8245,Eggs,Afternoon,Weekday
8245,Bread,Afternoon,Weekday
8246,Coffee,Afternoon,Weekday
8246,Coffee,Afternoon,Weekday
8246,Soup,Afternoon,Weekday
8247,Coffee,Afternoon,Weekday
8247,Scone,Afternoon,Weekday
8248,Coke,Afternoon,Weekday
8249,Bread,Afternoon,Weekday
8249,Brownie,Afternoon,Weekday
8250,Coffee,Afternoon,Weekday
8250,Hot chocolate,Afternoon,Weekday
8250,Cookies,Afternoon,Weekday
8251,Coffee,Afternoon,Weekday
8251,Cookies,Afternoon,Weekday
8252,Bread,Afternoon,Weekday
8252,Cake,Afternoon,Weekday
8253,Cake,Afternoon,Weekday
8253,Coffee,Afternoon,Weekday
8253,Coffee,Afternoon,Weekday
8253,Coffee,Afternoon,Weekday
8254,Coffee,Afternoon,Weekday
8255,Tea,Afternoon,Weekday
8255,Bakewell,Afternoon,Weekday
8255,Bread,Afternoon,Weekday
8256,Smoothies,Afternoon,Weekday
8256,Coffee,Afternoon,Weekday
8256,Cake,Afternoon,Weekday
8256,Bread,Afternoon,Weekday
8257,Hot chocolate,Evening,Weekday
8258,Tea,Morning,Weekday
8258,Scone,Morning,Weekday
8259,Baguette,Morning,Weekday
8259,Cookies,Morning,Weekday
8260,Coffee,Morning,Weekday
8260,Bakewell,Morning,Weekday
8261,Mortimer,Morning,Weekday
8262,Bread,Morning,Weekday
8263,Bread,Morning,Weekday
8264,Coffee,Morning,Weekday
8264,Pastry,Morning,Weekday
8265,Coffee,Morning,Weekday
8266,Bread,Morning,Weekday
8266,Pastry,Morning,Weekday
8267,Bread,Morning,Weekday
8268,Coffee,Morning,Weekday
8269,Baguette,Morning,Weekday
8270,Coffee,Morning,Weekday
8270,Bread,Morning,Weekday
8270,Bread,Morning,Weekday
8271,Coffee,Morning,Weekday
8271,Coffee,Morning,Weekday
8271,Toast,Morning,Weekday
8272,Cake,Morning,Weekday
8272,Bread,Morning,Weekday
8273,Coffee,Morning,Weekday
8274,Coffee,Morning,Weekday
8275,Coffee,Morning,Weekday
8275,Coffee,Morning,Weekday
8275,Juice,Morning,Weekday
8275,Cake,Morning,Weekday
8275,Cookies,Morning,Weekday
8276,Baguette,Morning,Weekday
8277,Tea,Morning,Weekday
8277,Cake,Morning,Weekday
8278,Pastry,Morning,Weekday
8278,Coffee,Morning,Weekday
8279,Tea,Morning,Weekday
8280,Tea,Morning,Weekday
8281,Coffee,Morning,Weekday
8281,Pastry,Morning,Weekday
8282,Bread,Morning,Weekday
8283,Scandinavian,Morning,Weekday
8284,Cake,Morning,Weekday
8284,Tiffin,Morning,Weekday
8284,Coffee,Morning,Weekday
8284,Coffee,Morning,Weekday
8285,Tea,Morning,Weekday
8285,Hot chocolate,Morning,Weekday
8285,Pastry,Morning,Weekday
8285,Cake,Morning,Weekday
8286,Brownie,Morning,Weekday
8286,Bread,Morning,Weekday
8287,Bread,Morning,Weekday
8288,Coffee,Morning,Weekday
8290,Toast,Afternoon,Weekday
8290,Coffee,Afternoon,Weekday
8291,Tea,Afternoon,Weekday
8291,Toast,Afternoon,Weekday
8292,Coffee,Afternoon,Weekday
8292,Coffee,Afternoon,Weekday
8292,Sandwich,Afternoon,Weekday
8292,Pastry,Afternoon,Weekday
8296,Coffee,Afternoon,Weekday
8298,Bread,Afternoon,Weekday
8299,Coffee,Afternoon,Weekday
8300,Tiffin,Afternoon,Weekday
8302,Coffee,Afternoon,Weekday
8303,Cake,Afternoon,Weekday
8303,Cake,Afternoon,Weekday
8303,Brownie,Afternoon,Weekday
8304,Half slice Monster ,Afternoon,Weekday
8305,Coffee,Afternoon,Weekday
8305,Coffee,Afternoon,Weekday
8305,Mineral water,Afternoon,Weekday
8306,Bread,Afternoon,Weekday
8306,Coffee,Afternoon,Weekday
8306,Cookies,Afternoon,Weekday
8306,Brownie,Afternoon,Weekday
8307,Coffee,Afternoon,Weekday
8307,Soup,Afternoon,Weekday
8307,Sandwich,Afternoon,Weekday
8308,Coffee,Afternoon,Weekday
8308,Coffee granules ,Afternoon,Weekday
8308,Extra Salami or Feta,Afternoon,Weekday
8308,Salad,Afternoon,Weekday
8310,Salad,Afternoon,Weekday
8310,Coffee,Afternoon,Weekday
8310,Coffee,Afternoon,Weekday
8311,Coffee,Afternoon,Weekday
8311,Coffee,Afternoon,Weekday
8311,Cake,Afternoon,Weekday
8311,Salad,Afternoon,Weekday
8312,Cake,Afternoon,Weekday
8312,Cookies,Afternoon,Weekday
8313,Coffee,Afternoon,Weekday
8313,Coffee,Afternoon,Weekday
8313,Cookies,Afternoon,Weekday
8314,Scone,Afternoon,Weekday
8314,Coffee,Afternoon,Weekday
8315,Coffee,Afternoon,Weekday
8315,Coffee,Afternoon,Weekday
8315,Salad,Afternoon,Weekday
8316,Coke,Afternoon,Weekday
8317,Coffee,Afternoon,Weekday
8317,Cake,Afternoon,Weekday
8317,Cake,Afternoon,Weekday
8318,Hot chocolate,Afternoon,Weekday
8318,Coffee,Afternoon,Weekday
8318,Tiffin,Afternoon,Weekday
8319,Hot chocolate,Afternoon,Weekday
8319,Coffee,Afternoon,Weekday
8319,Scone,Afternoon,Weekday
8320,Bread,Afternoon,Weekday
8321,Hot chocolate,Afternoon,Weekday
8321,Hot chocolate,Afternoon,Weekday
8321,Coffee,Afternoon,Weekday
8322,Tiffin,Afternoon,Weekday
8323,Coffee,Morning,Weekend
8323,Sandwich,Morning,Weekend
8323,Sandwich,Morning,Weekend
8324,Hot chocolate,Morning,Weekend
8324,Coffee,Morning,Weekend
8324,Pastry,Morning,Weekend
8325,Coffee,Morning,Weekend
8325,Medialuna,Morning,Weekend
8326,Coffee,Morning,Weekend
8326,Pastry,Morning,Weekend
8327,Coffee,Morning,Weekend
8327,Coffee,Morning,Weekend
8327,Medialuna,Morning,Weekend
8327,Cookies,Morning,Weekend
8328,Bread,Morning,Weekend
8328,Bread,Morning,Weekend
8328,Bread,Morning,Weekend
8328,Pastry,Morning,Weekend
8329,Coffee,Morning,Weekend
8330,Bread,Morning,Weekend
8330,Baguette,Morning,Weekend
8331,Toast,Morning,Weekend
8331,Coffee,Morning,Weekend
8332,Farm House,Morning,Weekend
8332,Cake,Morning,Weekend
8333,Pastry,Morning,Weekend
8333,Bread,Morning,Weekend
8334,Coffee,Morning,Weekend
8335,Coffee,Morning,Weekend
8335,Cookies,Morning,Weekend
8336,Bread,Morning,Weekend
8336,Bread,Morning,Weekend
8337,Coffee,Morning,Weekend
8337,Pastry,Morning,Weekend
8337,Medialuna,Morning,Weekend
8338,Cake,Morning,Weekend
8338,Scone,Morning,Weekend
8338,Scandinavian,Morning,Weekend
8339,Coffee,Morning,Weekend
8340,Coffee,Morning,Weekend
8341,Coffee,Morning,Weekend
8342,Afternoon with the baker,Morning,Weekend
8343,Coffee,Morning,Weekend
8343,Duck egg,Morning,Weekend
8344,Bread,Morning,Weekend
8345,Tea,Morning,Weekend
8346,Toast,Morning,Weekend
8346,Coffee,Morning,Weekend
8347,Bread,Morning,Weekend
8348,Coffee,Morning,Weekend
8348,Toast,Morning,Weekend
8349,Bread,Morning,Weekend
8349,Truffles,Morning,Weekend
8350,Juice,Morning,Weekend
8350,Coffee,Morning,Weekend
8350,Bread,Morning,Weekend
8350,Toast,Morning,Weekend
8351,Coffee,Morning,Weekend
8352,Tea,Morning,Weekend
8353,Coffee,Morning,Weekend
8353,Tiffin,Morning,Weekend
8353,Scone,Morning,Weekend
8353,Bread,Morning,Weekend
8354,Coffee,Morning,Weekend
8354,Brownie,Morning,Weekend
8355,Jam,Morning,Weekend
8356,Mineral water,Morning,Weekend
8356,Scone,Morning,Weekend
8357,Mineral water,Morning,Weekend
8358,Coffee,Afternoon,Weekend
8358,Hot chocolate,Afternoon,Weekend
8358,Bread,Afternoon,Weekend
8358,Scone,Afternoon,Weekend
8359,Bread,Afternoon,Weekend
8360,Coffee,Afternoon,Weekend
8360,Salad,Afternoon,Weekend
8360,Sandwich,Afternoon,Weekend
8361,Bread,Afternoon,Weekend
8362,Coffee,Afternoon,Weekend
8362,Coffee,Afternoon,Weekend
8363,Coffee,Afternoon,Weekend
8363,Coffee,Afternoon,Weekend
8363,Scone,Afternoon,Weekend
8363,Tiffin,Afternoon,Weekend
8364,Coffee,Afternoon,Weekend
8365,Tea,Afternoon,Weekend
8365,Coffee,Afternoon,Weekend
8365,Coffee,Afternoon,Weekend
8366,Soup,Afternoon,Weekend
8366,Mineral water,Afternoon,Weekend
8366,Brownie,Afternoon,Weekend
8367,Mineral water,Afternoon,Weekend
8368,Bread,Afternoon,Weekend
8368,Scone,Afternoon,Weekend
8368,Cookies,Afternoon,Weekend
8368,Soup,Afternoon,Weekend
8369,Spanish Brunch,Afternoon,Weekend
8369,The Nomad,Afternoon,Weekend
8369,Coffee,Afternoon,Weekend
8370,Bread,Afternoon,Weekend
8371,Sandwich,Afternoon,Weekend
8371,Coffee,Afternoon,Weekend
8371,Tiffin,Afternoon,Weekend
8371,Cake,Afternoon,Weekend
8372,Coffee,Afternoon,Weekend
8372,Cookies,Afternoon,Weekend
8373,Tiffin,Afternoon,Weekend
8374,Sandwich,Afternoon,Weekend
8374,Salad,Afternoon,Weekend
8374,Bread,Afternoon,Weekend
8374,Juice,Afternoon,Weekend
8375,Sandwich,Afternoon,Weekend
8375,Tea,Afternoon,Weekend
8375,Cake,Afternoon,Weekend
8375,Coffee,Afternoon,Weekend
8376,Bread,Afternoon,Weekend
8377,Bread,Afternoon,Weekend
8377,Jam,Afternoon,Weekend
8378,Bread,Afternoon,Weekend
8378,The Nomad,Afternoon,Weekend
8378,Jam,Afternoon,Weekend
8379,Bread,Afternoon,Weekend
8380,Coffee,Afternoon,Weekend
8380,Hot chocolate,Afternoon,Weekend
8380,Brownie,Afternoon,Weekend
8380,Bread,Afternoon,Weekend
8381,Bread,Afternoon,Weekend
8382,Coffee,Afternoon,Weekend
8382,Tea,Afternoon,Weekend
8382,Spanish Brunch,Afternoon,Weekend
8383,Fudge,Afternoon,Weekend
8383,Baguette,Afternoon,Weekend
8384,Sandwich,Afternoon,Weekend
8385,Bread,Afternoon,Weekend
8386,Sandwich,Afternoon,Weekend
8387,Scandinavian,Afternoon,Weekend
8388,Tea,Afternoon,Weekend
8388,Scone,Afternoon,Weekend
8389,Tea,Afternoon,Weekend
8389,Tiffin,Afternoon,Weekend
8389,Brownie,Afternoon,Weekend
8390,Scone,Afternoon,Weekend
8390,Bread,Afternoon,Weekend
8391,Coffee,Afternoon,Weekend
8391,Coffee,Afternoon,Weekend
8391,Cake,Afternoon,Weekend
8391,Scone,Afternoon,Weekend
8392,Bread,Afternoon,Weekend
8393,Cake,Afternoon,Weekend
8393,Coffee,Afternoon,Weekend
8394,Cake,Afternoon,Weekend
8394,Cake,Afternoon,Weekend
8394,Bread,Afternoon,Weekend
8394,Tea,Afternoon,Weekend
8395,Coffee,Afternoon,Weekend
8395,Tea,Afternoon,Weekend
8396,Scone,Afternoon,Weekend
8397,Hot chocolate,Afternoon,Weekend
8397,Coffee,Afternoon,Weekend
8397,Cake,Afternoon,Weekend
8398,Half slice Monster ,Afternoon,Weekend
8399,Tea,Afternoon,Weekend
8399,Chicken Stew,Afternoon,Weekend
8400,Tea,Afternoon,Weekend
8400,Cookies,Afternoon,Weekend
8400,Cake,Afternoon,Weekend
8401,Coffee,Afternoon,Weekend
8401,Tea,Afternoon,Weekend
8401,Cake,Afternoon,Weekend
8402,Coffee,Afternoon,Weekend
8402,Smoothies,Afternoon,Weekend
8402,Soup,Afternoon,Weekend
8402,Sandwich,Afternoon,Weekend
8402,Cake,Afternoon,Weekend
8403,Coffee,Evening,Weekend
8403,Coke,Evening,Weekend
8403,Salad,Evening,Weekend
8404,Coffee,Morning,Weekend
8405,Coffee,Morning,Weekend
8406,Coffee,Morning,Weekend
8406,Tiffin,Morning,Weekend
8407,Spanish Brunch,Morning,Weekend
8407,Scone,Morning,Weekend
8407,Coffee,Morning,Weekend
8407,Bread,Morning,Weekend
8408,Coffee,Morning,Weekend
8408,Medialuna,Morning,Weekend
8409,Bread,Morning,Weekend
8410,Tea,Morning,Weekend
8411,Bread,Morning,Weekend
8412,Coffee,Morning,Weekend
8412,Coffee,Morning,Weekend
8412,Cake,Morning,Weekend
8413,Tea,Morning,Weekend
8414,Coffee,Morning,Weekend
8414,Coffee,Morning,Weekend
8414,Medialuna,Morning,Weekend
8414,Tiffin,Morning,Weekend
8415,Coffee,Morning,Weekend
8415,Bread,Morning,Weekend
8415,Bread,Morning,Weekend
8416,Bread,Morning,Weekend
8416,Medialuna,Morning,Weekend
8417,Coffee,Morning,Weekend
8418,Tea,Morning,Weekend
8418,Tea,Morning,Weekend
8418,Scone,Morning,Weekend
8419,Hot chocolate,Morning,Weekend
8419,Tea,Morning,Weekend
8419,Bread,Morning,Weekend
8419,Cake,Morning,Weekend
8420,Bread,Morning,Weekend
8420,Spanish Brunch,Morning,Weekend
8421,Bread,Morning,Weekend
8422,Spanish Brunch,Morning,Weekend
8422,Truffles,Morning,Weekend
8422,Juice,Morning,Weekend
8422,Coffee,Morning,Weekend
8422,Tiffin,Morning,Weekend
8423,Coffee,Morning,Weekend
8424,Bread,Morning,Weekend
8424,Bread,Morning,Weekend
8425,Bread,Afternoon,Weekend
8426,Farm House,Afternoon,Weekend
8427,Coffee,Afternoon,Weekend
8427,Scone,Afternoon,Weekend
8428,Bread,Afternoon,Weekend
8429,Coffee,Afternoon,Weekend
8429,Coffee,Afternoon,Weekend
8429,Spanish Brunch,Afternoon,Weekend
8429,Coffee,Afternoon,Weekend
8429,Art Tray,Afternoon,Weekend
8430,Spanish Brunch,Afternoon,Weekend
8430,Hot chocolate,Afternoon,Weekend
8431,Coffee,Afternoon,Weekend
8431,Coffee,Afternoon,Weekend
8431,Cake,Afternoon,Weekend
8431,Scone,Afternoon,Weekend
8432,Tiffin,Afternoon,Weekend
8432,Coffee,Afternoon,Weekend
8433,Tea,Afternoon,Weekend
8433,Cookies,Afternoon,Weekend
8434,Coffee,Afternoon,Weekend
8434,Bread,Afternoon,Weekend
8435,Sandwich,Afternoon,Weekend
8435,Muffin,Afternoon,Weekend
8435,Bread,Afternoon,Weekend
8435,Cookies,Afternoon,Weekend
8436,Farm House,Afternoon,Weekend
8437,Spanish Brunch,Afternoon,Weekend
8437,Salad,Afternoon,Weekend
8437,Tea,Afternoon,Weekend
8437,Coffee,Afternoon,Weekend
8437,Pastry,Afternoon,Weekend
8437,Cake,Afternoon,Weekend
8438,Smoothies,Afternoon,Weekend
8438,Coffee,Afternoon,Weekend
8438,Soup,Afternoon,Weekend
8438,Salad,Afternoon,Weekend
8439,Sandwich,Afternoon,Weekend
8439,Tea,Afternoon,Weekend
8439,Coffee,Afternoon,Weekend
8440,Sandwich,Afternoon,Weekend
8440,Sandwich,Afternoon,Weekend
8441,Spanish Brunch,Afternoon,Weekend
8441,Toast,Afternoon,Weekend
8441,Salad,Afternoon,Weekend
8441,Baguette,Afternoon,Weekend
8442,Sandwich,Afternoon,Weekend
8442,Sandwich,Afternoon,Weekend
8443,Cake,Afternoon,Weekend
8443,Bread,Afternoon,Weekend
8443,Muffin,Afternoon,Weekend
8444,Coffee,Afternoon,Weekend
8444,Coffee,Afternoon,Weekend
8444,Pastry,Afternoon,Weekend
8445,Coffee,Afternoon,Weekend
8445,Coffee,Afternoon,Weekend
8445,Sandwich,Afternoon,Weekend
8445,Chicken Stew,Afternoon,Weekend
8446,Cake,Afternoon,Weekend
8446,Coffee,Afternoon,Weekend
8446,Coffee,Afternoon,Weekend
8447,Bread,Afternoon,Weekend
8448,Spanish Brunch,Afternoon,Weekend
8448,Coffee,Afternoon,Weekend
8448,Coke,Afternoon,Weekend
8448,Bread,Afternoon,Weekend
8448,Mineral water,Afternoon,Weekend
8448,Soup,Afternoon,Weekend
8449,Tea,Afternoon,Weekend
8449,Cake,Afternoon,Weekend
8450,Coffee,Afternoon,Weekend
8450,Sandwich,Afternoon,Weekend
8450,Sandwich,Afternoon,Weekend
8450,Muffin,Afternoon,Weekend
8451,Coffee,Afternoon,Weekend
8452,Coffee,Afternoon,Weekend
8452,Tea,Afternoon,Weekend
8452,Cake,Afternoon,Weekend
8452,Scone,Afternoon,Weekend
8453,Pastry,Afternoon,Weekend
8453,Scone,Afternoon,Weekend
8454,Coffee,Afternoon,Weekend
8455,Afternoon with the baker,Evening,Weekend
8456,Coffee,Morning,Weekday
8457,Coffee,Morning,Weekday
8458,Coffee,Morning,Weekday
8458,Bread,Morning,Weekday
8459,Coffee,Morning,Weekday
8459,Bread,Morning,Weekday
8460,Coffee,Morning,Weekday
8461,Coffee,Morning,Weekday
8461,Bread,Morning,Weekday
8462,Coffee,Morning,Weekday
8462,Coffee,Morning,Weekday
8462,Pastry,Morning,Weekday
8462,Bread,Morning,Weekday
8462,Bread,Morning,Weekday
8462,Toast,Morning,Weekday
8463,Pastry,Morning,Weekday
8463,Cake,Morning,Weekday
8463,Bread,Morning,Weekday
8464,Coffee,Morning,Weekday
8464,Muffin,Morning,Weekday
8465,Baguette,Morning,Weekday
8466,Coffee,Morning,Weekday
8466,Bread,Morning,Weekday
8467,Coffee,Morning,Weekday
8467,Mineral water,Morning,Weekday
8467,Cookies,Morning,Weekday
8467,Toast,Morning,Weekday
8468,Tea,Morning,Weekday
8468,Spanish Brunch,Morning,Weekday
8469,Coffee,Morning,Weekday
8470,Coffee,Morning,Weekday
8471,Bread,Morning,Weekday
8472,Coffee granules ,Morning,Weekday
8473,Cake,Morning,Weekday
8473,Muffin,Morning,Weekday
8473,Juice,Morning,Weekday
8474,Coffee,Morning,Weekday
8475,Cake,Morning,Weekday
8476,Juice,Morning,Weekday
8476,Sandwich,Morning,Weekday
8477,Coffee,Morning,Weekday
8477,Pastry,Morning,Weekday
8478,Coffee,Morning,Weekday
8478,Muffin,Morning,Weekday
8479,Truffles,Morning,Weekday
8479,Sandwich,Morning,Weekday
8480,Coffee,Morning,Weekday
